address,authority,latitude,longitude
12871 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02866135,31.09314032
12877 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.028484,31.09311647
12860 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02847418,31.09395233
13017 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03021892,31.09421064
NULL,CHITUNGWIZA MUNICIPALITY,-18.02928759,31.09455653
13505,CHITUNGWIZA MUNICIPALITY,-18.0304632,31.09925697
NULL,CHITUNGWIZA MUNICIPALITY,-18.0303554,31.09422742
32309 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02832433,31.09457043
12885 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02803196,31.09371394
13598,CHITUNGWIZA MUNICIPALITY,-18.03272892,31.09927516
13782,CHITUNGWIZA MUNICIPALITY,-18.03136961,31.09659797
12876 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02854265,31.09304583
13563 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03220709,31.10005189
13481 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03003108,31.09903062
13043 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02970779,31.09566597
12957 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03000744,31.09326497
12842 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02893074,31.09412411
NULL,CHITUNGWIZA MUNICIPALITY,-18.02875863,31.09241155
NULL,CHITUNGWIZA MUNICIPALITY,-18.02984286,31.09383973
NULL,CHITUNGWIZA MUNICIPALITY,-18.02911781,31.09550009
13623 N,CHITUNGWIZA MUNICIPALITY,-18.0321199,31.0994642
13731 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03164539,31.0977708
12851 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0287824,31.09373997
NULL,CHITUNGWIZA MUNICIPALITY,-18.03134531,31.09898696
12831 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02888316,31.09430883
30011 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02896764,31.09491355
12857 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02864246,31.09374697
12870 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02860818,31.09321169
13503 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03061686,31.09940828
12940 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02968461,31.09278529
32275 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02716009,31.09493584
12862 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02815844,31.0938238
13617 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03240571,31.09918931
12818 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02938905,31.09441099
12932 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02962926,31.09248757
12997 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02957694,31.09507427
32524,CHITUNGWIZA MUNICIPALITY,-18.02681386,31.09373264
12829 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02911616,31.09464049
32285,CHITUNGWIZA MUNICIPALITY,-18.0272015,31.0947752
32280,CHITUNGWIZA MUNICIPALITY,-18.0275712,31.0949928
32279,CHITUNGWIZA MUNICIPALITY,-18.0269896,31.0946928
32321,CHITUNGWIZA MUNICIPALITY,-18.027602,31.0939277
32282,CHITUNGWIZA MUNICIPALITY,-18.0271217,31.0945483
32311 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0282171,31.0944085
33324,CHITUNGWIZA MUNICIPALITY,-18.027775,31.094395
32278 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0270083,31.0947483
32290 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0276837,31.0950823
12902 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0281991,31.09274506
32321 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02748948,31.09383294
12947 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0293026,31.09321031
12986 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02966416,31.09475398
32343 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02775468,31.09478349
13501 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03059671,31.09961593
13009 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03033716,31.09498648
13032 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0304262,31.09527186
12920 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0291813,31.09267301
30024 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02810844,31.09408928
12922 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02900976,31.09262247
13024 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03040795,31.09450988
13624 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03222377,31.09937899
NULL,CHITUNGWIZA MUNICIPALITY,-18.02934007,31.09448166
NULL,CHITUNGWIZA MUNICIPALITY,-18.0320005,31.09777107
12901 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02826697,31.09265046
13014 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0303284,31.09450331
12853 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02890555,31.09358813
32332 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02797168,31.09466246
12866 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02837273,31.09351467
12915 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.02893466,31.09267819
13517,CHITUNGWIZA MUNICIPALITY,-18.03041456,31.09888885
13597 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.03282296,31.09931824
NULL,CHITUNGWIZA MUNICIPALITY,-18.02953977,31.09290293
32303 UNIT N,CHITUNGWIZA MUNICIPALITY,-18.0286244,31.0948941
20555 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01370552,31.09763937
20493 3707 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01230909,31.09855527
NULL,CHITUNGWIZA MUNICIPALITY,-18.0089442,31.09885535
2335 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00889232,31.10142767
2611 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00722869,31.09824997
2528 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00974396,31.09903187
2512 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01029502,31.09815229
2429 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01100046,31.09949167
20548 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01292984,31.09780854
2648 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00741736,31.10047177
NULL,CHITUNGWIZA MUNICIPALITY,-18.00959384,31.09806968
20495 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01230762,31.09817323
NULL,CHITUNGWIZA MUNICIPALITY,-18.011861,31.09775561
2450 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01170613,31.09829488
2370 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00964215,31.10113259
2470 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01120546,31.0977645
2362 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0112047,31.10103455
2381 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00951323,31.10074613
NULL,CHITUNGWIZA MUNICIPALITY,-18.00952332,31.0996874
2586 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00805666,31.0980236
2410 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01136018,31.09977636
20534 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01284034,31.09665909
NULL,CHITUNGWIZA MUNICIPALITY,-18.01012326,31.0986401
2404 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0111969,31.10053827
2364 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01082916,31.10114729
2609 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00723772,31.0977851
2503 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01052241,31.09914458
2373 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00929021,31.10090317
20531 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01243737,31.09675694
2479 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01120868,31.09901107
NULL,CHITUNGWIZA MUNICIPALITY,-18.01128021,31.10057823
NULL,CHITUNGWIZA MUNICIPALITY,-18.00734003,31.09780643
2560 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00916565,31.09776137
2402 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01090179,31.10089192
NULL,CHITUNGWIZA MUNICIPALITY,-18.00930308,31.10103381
2360 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01145726,31.10074037
NO 1 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0089194,31.1021633
UNIT B FLATS,CHITUNGWIZA MUNICIPALITY,-18.0096486,31.0976559
2519 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01006998,31.09816243
2583 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.008417,31.09802984
2351 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01167659,31.10104296
20489 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01231228,31.09933091
2455 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01167273,31.09899034
2569 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0088589,31.09924833
20479 3687 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01355816,31.099061
2315 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01016457,31.10186907
2571 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00885697,31.09962628
2323 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00871966,31.10185808
2574 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00841658,31.09953969
2513 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01022476,31.09803139
NULL,CHITUNGWIZA MUNICIPALITY,-18.00833054,31.09891942
NULL,CHITUNGWIZA MUNICIPALITY,-18.01073356,31.09911098
NULL,CHITUNGWIZA MUNICIPALITY,-18.00935638,31.10054507
NULL,CHITUNGWIZA MUNICIPALITY,-18.01133699,31.10179142
26349,CHITUNGWIZA MUNICIPALITY,-18.0098717,31.10211
32198 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.008623,31.1021883
2339 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00962975,31.10155137
32118,CHITUNGWIZA MUNICIPALITY,-18.0084067,31.1021133
NULL,CHITUNGWIZA MUNICIPALITY,-18.01184676,31.09908026
NULL,CHITUNGWIZA MUNICIPALITY,-18.00892452,31.09787982
NULL,CHITUNGWIZA MUNICIPALITY,-18.00799957,31.09963547
NULL,CHITUNGWIZA MUNICIPALITY,-18.01368897,31.09847682
NULL,CHITUNGWIZA MUNICIPALITY,-18.00909443,31.09911108
20483 COTTAGE UNIT B,CHITUNGWIZA MUNICIPALITY,-18.013096,31.09965333
20497 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01256021,31.09816682
2422 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00973222,31.09949102
NULL,CHITUNGWIZA MUNICIPALITY,-18.00804903,31.09949147
NULL,CHITUNGWIZA MUNICIPALITY,-18.00893265,31.09902793
2421 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0095323,31.09949588
NULL,CHITUNGWIZA MUNICIPALITY,-18.00938554,31.10018394
NULL,CHITUNGWIZA MUNICIPALITY,-18.00728101,31.09832813
2369 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00983551,31.10113815
2494 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01067802,31.09803224
2363 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01103681,31.1011601
2629 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00718583,31.09947994
20488 3699 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01231233,31.09952007
2476 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01116419,31.09858785
2389 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01018619,31.10034223
2355 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01183164,31.10034358
2300 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01210018,31.10034335
NULL,CHITUNGWIZA MUNICIPALITY,-18.01079034,31.10106931
2431 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01136059,31.09949355
2642 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00665541,31.09924371
2535 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00974032,31.09802956
2320 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00926988,31.10185518
NULL,CHITUNGWIZA MUNICIPALITY,-18.00808128,31.09971235
NULL,CHITUNGWIZA MUNICIPALITY,-18.0097197,31.09956212
2359 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01144812,31.1005425
NULL,CHITUNGWIZA MUNICIPALITY,-18.00832447,31.09805339
2423 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00991263,31.09949162
2484 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01083368,31.09870657
NULL,CHITUNGWIZA MUNICIPALITY,-18.01121476,31.0980346
2342 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01016491,31.10156276
2534 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00973928,31.098176
2653 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00817426,31.10065813
2620 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00891684,31.100232
20554 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01385902,31.09759326
2646 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00715574,31.1000856
NULL,CHITUNGWIZA MUNICIPALITY,-18.0096884,31.09890904
NULL,CHITUNGWIZA MUNICIPALITY,-18.00966953,31.09863282
2457 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01161299,31.09913151
2313 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0106195,31.10186958
2568 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00886174,31.09906486
2592 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00758868,31.09825473
2627 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00743946,31.09987372
2374 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00928875,31.10071366
2548 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0095365,31.09916535
2448 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.011751,31.09804897
2585 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00805918,31.09778691
20496 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01230205,31.0979551
2416 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01027646,31.0997765
NULL,CHITUNGWIZA MUNICIPALITY,-18.01184632,31.09897782
2463 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01130943,31.0986278
2486 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01080029,31.09841903
2499 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01068284,31.09870797
2646 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00715574,31.1000856
2581 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00841695,31.09850283
20538 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01247069,31.09724881
2327 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00861184,31.10140901
2590 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00777286,31.09882764
2536 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00973669,31.09789073
2495 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01068123,31.09814596
2307 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01163571,31.10150292
NULL,CHITUNGWIZA MUNICIPALITY,-18.01171793,31.10126118
20485 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01273216,31.09975248
2394 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01059372,31.10075747
2326 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00864525,31.1015982
20490 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01231095,31.09911967
NULL,CHITUNGWIZA MUNICIPALITY,-18.01187392,31.09811832
2411 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01117983,31.0997771
NULL,CHITUNGWIZA MUNICIPALITY,-18.01185961,31.09786562
2430 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01118,31.09949214
2529 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00974587,31.09889405
2372 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00926822,31.10113393
2380 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00954927,31.10051871
2345 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01079862,31.10155954
2615 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00758514,31.09911995
2366 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01046185,31.10114809
2319 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00944993,31.10185603
2453 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01174602,31.09876348
2505 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01024966,31.0991433
2569 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0088589,31.09924833
2616 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00769128,31.09932548
2558 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00916478,31.09813522
NULL,CHITUNGWIZA MUNICIPALITY,-18.01012874,31.09805203
2501 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01050892,31.09900843
2491 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01079421,31.09776661
NULL,CHITUNGWIZA MUNICIPALITY,-18.00894631,31.09987633
2321 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00908182,31.10185724
2350 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01156011,31.10118694
2419 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00973264,31.0997727
NULL,CHITUNGWIZA MUNICIPALITY,-18.00941878,31.10104882
2358 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01145288,31.10034253
2544 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00952929,31.09860585
2493 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01067802,31.09783994
2354 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01183169,31.10053376
2565 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00886446,31.09850465
NULL,CHITUNGWIZA MUNICIPALITY,-18.01171682,31.09968735
NULL,CHITUNGWIZA MUNICIPALITY,-18.00967215,31.09789919
NULL,CHITUNGWIZA MUNICIPALITY,-18.00909326,31.09922144
2496 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01068013,31.09833379
2510 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01021762,31.0984649
2525 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01005405,31.09904431
NULL,CHITUNGWIZA MUNICIPALITY,-18.01273592,31.09657695
20549 115 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01313071,31.09792583
20550 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01330359,31.09788726
2336 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00903498,31.10156985
2654 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0084179,31.10055707
2391 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01014249,31.10075705
2556 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00916582,31.09851133
20523 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01281857,31.09797575
NULL,CHITUNGWIZA MUNICIPALITY,-18.00909963,31.09845139
NULL,CHITUNGWIZA MUNICIPALITY,-18.00997805,31.09956283
2408 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01172064,31.09977608
20522 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0129526,31.09809414
NULL,CHITUNGWIZA MUNICIPALITY,-18.01141528,31.10167899
2488 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01079049,31.09812341
2312 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01080022,31.1018712
2425 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01027769,31.09949273
2622 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00848478,31.10022727
2614 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00747562,31.09891372
2562 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00886313,31.09793991
20513 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01411976,31.09835111
NULL,CHITUNGWIZA MUNICIPALITY,-18.01013788,31.09845492
2378 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00955834,31.10014156
2582 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00841836,31.09826545
20543 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01318475,31.09706948
20556 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01354091,31.09784874
NULL,CHITUNGWIZA MUNICIPALITY,-18.01125085,31.10035475
NULL,CHITUNGWIZA MUNICIPALITY,-18.01048642,31.09909331
NULL,CHITUNGWIZA MUNICIPALITY,-18.01078964,31.09868506
2461 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01130597,31.09897095
NULL,CHITUNGWIZA MUNICIPALITY,-18.00967479,31.10106537
NULL,CHITUNGWIZA MUNICIPALITY,-18.00969923,31.09872626
NULL,CHITUNGWIZA MUNICIPALITY,-18.01241249,31.09690971
20527 11322 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01235266,31.0974658
NULL,CHITUNGWIZA MUNICIPALITY,-18.01008688,31.1010794
UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0100397,31.1032585
2651 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00781992,31.10107004
2489 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01083993,31.09801012
2563 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0088629,31.09813184
2538 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00953124,31.09774909
4397 KUMALO CRESCENT,CHITUNGWIZA MUNICIPALITY,-18.01281986,31.0974512
20508 A UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01323477,31.09901618
20503 7072 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01254876,31.09936606
20492 3705 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01230975,31.09874186
20553 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01364307,31.09739992
NULL,CHITUNGWIZA MUNICIPALITY,-18.01042305,31.09958811
NULL,CHITUNGWIZA MUNICIPALITY,-18.01074479,31.10166796
NULL,CHITUNGWIZA MUNICIPALITY,-18.00832505,31.09828934
20516 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01364726,31.09883223
NULL,CHITUNGWIZA MUNICIPALITY,-18.01013781,31.09832991
NULL,CHITUNGWIZA MUNICIPALITY,-18.00997829,31.09971399
NULL,CHITUNGWIZA MUNICIPALITY,-18.01251723,31.0980622
2302 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01210273,31.10071982
NULL,CHITUNGWIZA MUNICIPALITY,-18.01083328,31.10176248
2451 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01174331,31.09840863
2656 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00891901,31.100585
2469 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01130697,31.09774988
NULL,CHITUNGWIZA MUNICIPALITY,-18.00966871,31.09804119
2368 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01004549,31.1011457
2545 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0095281,31.09875059
20517 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01359778,31.0985611
2446 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01171353,31.09772217
2399 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01081884,31.10034285
NULL,CHITUNGWIZA MUNICIPALITY,-18.00895097,31.09867043
NULL,CHITUNGWIZA MUNICIPALITY,-18.01171701,31.10114284
2623 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00824367,31.10022973
2301 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01210204,31.10053267
2384 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00995764,31.10075615
20506 20506A UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01299231,31.09931535
2618 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00792298,31.09971663
2575 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0084224,31.09931006
2644 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00688011,31.09965686
20532 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01256538,31.09664764
2332 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00869756,31.10106429
2442 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01192355,31.09814981
20557 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01346142,31.09802182
2309 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01137471,31.10187695
2559 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00916501,31.09794329
2500 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.010675,31.09896201
NULL,CHITUNGWIZA MUNICIPALITY,-18.0076954,31.09910922
2637 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0061085,31.09820498
2561 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00887045,31.09776041
2427 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01063818,31.09949161
NULL,CHITUNGWIZA MUNICIPALITY,-18.01071653,31.10015534
20547 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01281873,31.09766852
2504 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0103914,31.09914304
2379 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00955887,31.100328
NULL,CHITUNGWIZA MUNICIPALITY,-18.00958946,31.09790688
2646 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00715574,31.1000856
NULL,CHITUNGWIZA MUNICIPALITY,-18.01168833,31.0995635
2375 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00928899,31.10052224
NULL,CHITUNGWIZA MUNICIPALITY,-18.00961624,31.09956765
2454 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01175853,31.09885234
2325 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00836776,31.10178757
2573 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00840975,31.09978319
NULL,CHITUNGWIZA MUNICIPALITY,-18.01201639,31.10083735
2468 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01130039,31.09783969
NULL,CHITUNGWIZA MUNICIPALITY,-18.01120893,31.09834173
NULL,CHITUNGWIZA MUNICIPALITY,-18.0100997,31.10030256
2589 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00805516,31.09873116
2613 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00736036,31.09870083
2521 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.0100727,31.09844646
NULL,CHITUNGWIZA MUNICIPALITY,-18.0089581,31.09846541
2497 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01061683,31.09844971
NULL,CHITUNGWIZA MUNICIPALITY,-18.0118685,31.09871068
2566 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00886466,31.09869786
2353 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.01183032,31.10072108
2371 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00946312,31.10113616
NULL,CHITUNGWIZA MUNICIPALITY,-18.01066713,31.10090092
2616 UNIT B,CHITUNGWIZA MUNICIPALITY,-18.00769128,31.09932548
